"Sweep (n)","Negative dV/dt max x (ms)","Negative dV/dt max y (V/s)"
771,6,-48.4999966123145
772,6,-47.4999966821636
773,6,-47.4999966821636
774,6,-46.9999967170883
775,6,-46.9999967170883
