"Sweep (n)","APD","APD value (ms)","APD value (mV)"
390,"APD 20",1.7,24.8499982642476
390,"APD 50",7.9,-11.9999991618097
390,"APD 90",32.8,-60.1999957950788
391,"APD 20",1.8,24.1499983131421
391,"APD 50",8,-11.5499991932419
391,"APD 90",32.7,-60.1999957950788
392,"APD 20",1.7,24.7499982712326
392,"APD 50",8,-11.7999991757796
392,"APD 90",32.7,-60.1499957985712
393,"APD 20",1.7,24.6499982782175
393,"APD 50",8,-11.6999991827645
393,"APD 90",32.8,-60.0999958020637
394,"APD 20",1.8,24.4499982921873
394,"APD 50",8,-11.5999991897494
394,"APD 90",32.8,-60.1499957985712
