"Sweep (n)","APD","APD value (ms)","APD value (mV)"
275,"APD 20",2.8,30.0499979010318
275,"APD 50",12.4,-8.34999941675927
275,"APD 90",30.5,-59.7999958230185
276,"APD 20",2.7,30.4499978730922
276,"APD 50",12.3,-8.44999940977435
276,"APD 90",30.2,-59.7999958230185
277,"APD 20",2.8,29.9999979045243
277,"APD 50",12.4,-8.59999939929697
277,"APD 90",30.2,-59.7999958230185
278,"APD 20",2.7,30.5499978661073
278,"APD 50",12.3,-8.34999941675927
278,"APD 90",30.1,-59.849995819526
279,"APD 20",2.7,30.5499978661073
279,"APD 50",12.2,-8.1499994307291
279,"APD 90",30.1,-59.7499958265109
