"Sweep (n)","APD","APD value (ms)","APD value (mV)"
272,"APD 20",2.2,31.2499978172128
272,"APD 50",13.9,-8.59999939929697
272,"APD 90",39.9,-61.8499956798276
273,"APD 20",2.1,31.4999977997505
273,"APD 50",13.6,-8.49999940628189
273,"APD 90",39.9,-61.8999956763352
274,"APD 20",2,31.6499977892731
274,"APD 50",13.7,-8.34999941675927
274,"APD 90",39.7,-61.8999956763352
275,"APD 20",1.9,32.1999977508561
275,"APD 50",13.7,-8.29999942025172
275,"APD 90",39.7,-61.7999956833201
276,"APD 20",1.9,32.5999977229164
276,"APD 50",13.6,-7.94999944469894
276,"APD 90",39.7,-61.7999956833201
