"Sweep (n)","APD","APD value (ms)","APD value (mV)"
371,"APD 20",0.6,32.3999977368862
371,"APD 50",9.1,-10.9499992351514
371,"APD 90",38.7,-67.1999953061345
372,"APD 20",0.6,30.0999978975394
372,"APD 50",9,-10.4999992665835
372,"APD 90",38.7,-67.1499953096269
373,"APD 20",0.6,31.9999977648259
373,"APD 50",9.1,-10.4999992665835
373,"APD 90",38.6,-67.249995302642
374,"APD 20",0.6,32.649997719424
374,"APD 50",9.1,-10.7999992456288
374,"APD 90",38.9,-67.0999953131194
375,"APD 20",0.500000000000002,32.6999977159315
375,"APD 50",9.1,-10.8499992421363
375,"APD 90",38.8,-67.0999953131194
