"Sweep (n)","Negative dV/dt max x (ms)","Negative dV/dt max y (V/s)"
1,243.65,-9.76562453616658
2,194.5,-8.54492146912633
3,131.75,-7.32421840212494
4,248.75,-9.76562453616662
5,254.9,-8.54492146918465
6,11.4499999999998,-7.32421840215824
7,259.2,-9.76562453612221
8,232.75,-8.5449214691069
9,170.15,-9.76562453621099
10,310.7,-9.76562453612217
11,143,-9.76562453612217
12,86.3499999999995,-9.76562453612217
13,323.5,-9.76562453612217
14,184.75,-8.5449214691069
15,14.5500000000002,-9.76562453612232
16,243.65,-8.54492146910697
17,174.599999999999,-8.54492146926233
18,48.6999999999998,-8.5449214691069
19,287.3,-8.54492146910694
20,380.65,-8.54492146926233
21,375.849999999999,-8.5449214691069
22,311.55,-8.54492146926233
23,229.949999999999,-8.54492146926233
24,248.6,-8.54492146926233
25,267.65,-8.54492146926233
26,238.450000000001,-13.4277337369237
27,325.65,-7.324218402225
28,310,-10.9863276029376
29,260,-8.54492146926237
30,176.849999999999,-8.54492146926262
31,225.099999999999,-8.54492146926233
32,226.599999999999,-8.54492146926233
33,135.099999999999,-8.54492146926233
34,267.9,-8.54492146926233
35,252.799999999999,-9.76562453629981
36,177.199999999999,-8.54492146926233
37,297.35,-7.32421840222493
38,190.349999999999,-8.54492146926233
39,110.85,-8.54492146895147
40,86.8999999999996,-8.54492146926233
41,266.9,-8.54492146926241
42,59.4999999999982,-9.76562453629981
43,374.300000000001,-9.76562453594454
44,238.25,-7.324218402225
45,171,-9.76562453629981
46,346.449999999997,-9.76562453629981
47,284.25,-9.76562453629981
48,78.7999999999993,-9.76562453629981
49,57.5499999999993,-8.54492146926233
50,289.200000000001,-10.9863276033373
51,343.799999999999,-8.54492146926233
52,338.650000000001,-9.76562453558927
53,150.950000000001,-8.54492146926233
54,283.100000000002,-9.76562453629983
55,378.549999999999,-8.54492146926262
56,316.949999999997,-8.54492146926233
57,285.25,-8.54492146926237
58,31.8499999999985,-9.76562453629981
59,122.5,-7.324218402225
60,199.450000000001,-8.54492146926233
61,270.799999999999,-9.76562453629988
62,280.099999999999,-12.2070306703748
63,184.25,-9.76562453629981
64,11.9000000000015,-8.54492146926233
65,247.099999999999,-8.54492146926233
