"File Name","Ediast (mV)","Peak (mV)","APA (mV)","dV/dt max y (V/s)","Negative dV/dt max y (V/s)","STV","APD 20 (ms)","APD 50 (ms)","APD 90 (ms)"
"18703040",-73.0949948943735,43.544996958417,116.639991852791,238.199983361925,-15.8999988893981,0.914524770334601,2.72,11.31,41.26
"18703044",-74.3674948054904,56.719996038154,131.087490843644,364.599974532981,-19.9545440607369,1.37414417810586,2.96,22.83,47.6
"18703048",-70.1362451010398,60.5249957723778,130.661240873418,381.549973349047,-22.5454529706732,0.893311566899006,1.69,9.92,39.61
"18703055",-68.7579951973094,56.4499960570132,125.207991254323,338.399976363031,-17.0499988090716,3.1324830406564,2.72,14.84,47.48
"18703058",-75.4167291072022,55.3999961303549,130.816725237557,365.649974459645,-26.4499981524886,0.28755675768253,1.3,9.16,26.15
"18703063",-74.0742448259737,59.5999958369883,133.674240662962,382.649973272206,-16.2999988614586,0.398336820068421,5.34,21.19,39.02
"18704026",-66.3934953624678,55.479996124767,121.873491487235,277.949980585423,-11.4499992002265,0.916881792938559,5.95,30.9,69.26
"18704032",-74.4869947971434,52.7999963119628,127.286991109106,334.849976610995,-12.6818172960037,0.716534871602369,4.49,19.39,43.15
"18704038",-73.8472448418294,56.6499960430434,130.497240884873,371.149974075476,-13.4999990570362,0.459619407771255,3.92,16.4,35.11
"18704042",-72.5457449327381,81.5999943003061,154.145739233044,298.49997915002,-62.8031206132517,0.961665222413707,0.640000000000001,22.68,53.54
"18704046",-74.4659947986102,52.5749963276788,127.040991126289,363.449974613319,-38.1499973352541,0.278128667266711,0.800000000000004,3.64,19.73
"18704051",-73.8949948384941,60.2049957947295,134.099990633224,367.849974305982,-29.3499979499267,0.560971379741328,1.78,13.68,34.8
"18704055",-73.4907292417317,56.0799960828574,129.570725324589,355.849975144161,-16.6968738337371,0.900382634710868,4.26,17.88,45.95
"18704059",-76.4674946588071,49.6799965298923,126.147491188699,320.699977599367,-8.03846097698158,0.935737973770197,9.22,35.45,72.79
"18710036",-74.3982291783436,48.5199966109173,122.918225789261,305.549978657582,-23.7727256122213,0.476118565998942,1.31,6.42,28.77
"18710041",-71.6839949929307,53.384996271101,125.068991264032,356.149975123212,-26.9999981140724,0.886240499087139,1.33,9.94,40.62
"18710045",-70.3637450851491,53.8549962382719,124.218741323421,372.049974012598,-27.8499980546999,0.38419468444469,1.14,7.32,31
