"Sweep (n)","Negative dV/dt max x (ms)","Negative dV/dt max y (V/s)"
9,7.9,-50.4999964726161
10,7.9,-51.4999964027669
11,7.9,-51.4999964027669
12,7.9,-50.9999964376915
13,8,-50.4999964726157
