"Sweep (n)","APD","APD value (ms)","APD value (mV)"
134,"APD 20",12.2,21.8597401726556
134,"APD 50",40,-17.2210685179806
134,"APD 90",130.2,-69.1833463233424
135,"APD 20",11.4,22.3205555804555
135,"APD 50",42.8,-16.6473380764814
135,"APD 90",147.6,-68.3685270261067
136,"APD 20",12.6,21.4813222218794
136,"APD 50",39.4,-17.3431388246826
136,"APD 90",131,-69.436642209749
137,"APD 20",12.2,22.0672596940489
137,"APD 50",40.6,-16.7938224445237
137,"APD 90",142.2,-68.6889615811994
138,"APD 20",11.8,21.6918935009403
138,"APD 50",40.4,-17.4652091313846
138,"APD 90",132,-69.3664517833953
