"Sweep (n)","APD","APD value (ms)","APD value (mV)"
4,"APD 20",59.4,29.1412339674282
4,"APD 50",80.4,-10.9436029958317
4,"APD 90",109.4,-64.9719207421244
5,"APD 20",58.2,29.2266831821195
5,"APD 50",78.2,-11.2792963392622
5,"APD 90",114.2,-64.5294158803297
6,"APD 20",54.2,29.2083726361142
6,"APD 50",73.4,-10.989379360845
6,"APD 90",121.4,-64.7155730980502
7,"APD 20",54.2,29.0252671760613
7,"APD 50",73.2,-10.5834955910609
7,"APD 90",119.8,-64.2059295675695
8,"APD 20",53.2,29.1748033017712
8,"APD 50",72.4,-10.5010981340371
8,"APD 90",128.6,-64.2761199939231
