"Sweep (n)","APD","APD value (ms)","APD value (mV)"
49,"APD 20",52.4,23.6480701658394
49,"APD 50",74,-16.9189445088933
49,"APD 90",161.8,-70.5566372737396
50,"APD 20",53.6,23.6083973161613
50,"APD 50",74,-16.9128409935582
50,"APD 90",160.4,-70.7458462491276
51,"APD 20",53,23.7243641075282
51,"APD 50",74.2,-17.150878091627
51,"APD 90",164.2,-71.4294399666586
52,"APD 20",54.2,24.2034900613334
52,"APD 50",75.8,-16.9097892358906
52,"APD 90",167.4,-71.7407192487487
53,"APD 20",53.4,23.8647449602354
53,"APD 50",74.8,-16.9738761469091
53,"APD 90",167.4,-72.0916713805168
