"Sweep (n)","APD","APD value (ms)","APD value (mV)"
5,"APD 20",36.6,8.5937495918188
5,"APD 50",57.8,-21.3470448845073
5,"APD 90",126.6,-60.9130830442838
6,"APD 20",36.4,8.78295856720685
6,"APD 50",58,-20.9960927527391
6,"APD 90",127.2,-61.0321015933182
7,"APD 20",35.8,7.99865684664669
7,"APD 50",57.8,-22.60131728587
7,"APD 90",137.8,-62.99743353122
8,"APD 20",35.6,8.20922812570759
8,"APD 50",56,-21.9970692676953
8,"APD 90",136.8,-62.442013635726
9,"APD 20",35,8.09020957667316
9,"APD 50",57,-21.6217030745867
9,"APD 90",129.8,-60.8856172252759
