"Sweep (n)","APD","APD value (ms)","APD value (mV)"
122,"APD 20",8.2,21.4630116758741
122,"APD 50",39,-15.3015129450921
122,"APD 90",134,-64.4226043619655
123,"APD 20",7.8,21.6613759242649
123,"APD 50",40.4,-15.2587883377464
123,"APD 90",133.8,-64.39208678529
124,"APD 20",7.6,21.5332021022278
124,"APD 50",40.2,-15.3778068867809
124,"APD 90",135.2,-64.4470184233059
125,"APD 20",6.8,21.4294423415311
125,"APD 50",37,-15.2740471260842
125,"APD 90",134.6,-64.1845672638966
126,"APD 20",7.8,21.3562001575099
126,"APD 50",36.8,-15.3167717334299
126,"APD 90",135.2,-64.425656119633
