"Sweep (n)","APD","APD value (ms)","APD value (mV)"
185,"APD 20",53.6,7.62329065353812
185,"APD 50",95,-15.9698478742854
185,"APD 90",134.6,-47.4487282150563
186,"APD 20",54.8,8.60595662248899
186,"APD 50",95.6,-15.47851488981
186,"APD 90",136.4,-47.4334694267186
187,"APD 20",54.2,7.65685998788117
187,"APD 50",94,-16.1407463036682
187,"APD 90",136,-47.7630592548139
188,"APD 20",52.8,9.12780718363992
188,"APD 50",94.4,-15.1306145157094
188,"APD 90",135.6,-47.5250221567451
189,"APD 20",56.8,6.88781705565875
189,"APD 50",94.2,-16.2445060643649
189,"APD 90",134.6,-47.0947243256206
