"Sweep (n)","APD","APD value (ms)","APD value (mV)"
100,"APD 20",31.4,16.7541495948456
100,"APD 50",46.2,-21.9421376296794
100,"APD 90",85.2,-72.5830043649923
101,"APD 20",29.6,16.5313712851145
101,"APD 50",44.6,-22.1466053934052
101,"APD 90",89.6,-72.7416957637048
102,"APD 20",30.6,16.0430900583066
102,"APD 50",45.4,-22.5860584975323
102,"APD 90",93.6,-73.4497035425763
103,"APD 20",29.6,16.3146964907185
103,"APD 50",44,-22.2961415191151
103,"APD 90",95.4,-73.0682338341326
104,"APD 20",30,16.1163322423278
104,"APD 50",43.8,-22.1618641817429
104,"APD 90",96.2,-73.4130824505657
