"Sweep (n)","APD","APD value (ms)","APD value (mV)"
207,"APD 20",64.8,25.8209216251345
207,"APD 50",100.6,-11.5386957410039
207,"APD 90",164.2,-61.1297578386798
208,"APD 20",64.6,25.9826647815146
208,"APD 50",102.4,-11.206054155241
208,"APD 90",162.6,-60.6994600075554
209,"APD 20",63.8,25.9368884165014
209,"APD 50",101,-11.2091059129085
209,"APD 90",162,-60.586544973856
210,"APD 20",63.4,26.0192858735252
210,"APD 50",100.2,-11.3983148882966
210,"APD 90",161.8,-60.9466523786268
211,"APD 20",64.2,26.1138903612193
211,"APD 50",102.4,-11.1083979098794
211,"APD 90",161.2,-60.5682344278507
