"Sweep (n)","dV/dt max x (ms)","dV/dt max y (V/s)"
12,60.5999999999999,31.7382621765425
13,59.45,25.6347656250233
13,59.8,25.6347656250233
14,61.25,29.2968750001599
15,58.25,28.0761528014115
16,51.6500000000001,28.0761718751532
