"Sweep (n)","APD","APD value (ms)","APD value (mV)"
880,"APD 20",0.6,48.5499966088218
880,"APD 50",21.7,0.99999993015081
880,"APD 90",63.4,-60.3499957846014
881,"APD 20",0.7,45.049996853294
881,"APD 50",22.1,0.99999993015081
881,"APD 90",63.3,-60.2499957915863
882,"APD 20",0.7,45.9499967904297
882,"APD 50",21.9,1.14999991967343
882,"APD 90",63.3,-60.1999957950788
883,"APD 20",0.7,46.1999967729674
883,"APD 50",22.1,0.99999993015081
883,"APD 90",63.8,-60.2499957915863
884,"APD 20",0.7,45.7999968009071
884,"APD 50",22.3,0.99999993015081
884,"APD 90",63.8,-60.2499957915863
