"Sweep (n)","APD","APD value (ms)","APD value (mV)"
734,"APD 20",0.199999999999999,-47.7999966612087
734,"APD 50",0.399999999999999,-57.8999959557319
734,"APD 90",13.3,-71.9499949743508
735,"APD 20",0.199999999999999,-47.4999966821635
735,"APD 50",0.399999999999999,-57.6999959697017
735,"APD 90",13.5,-71.8499949813357
736,"APD 20",0.199999999999999,-47.3999966891484
736,"APD 50",0.399999999999999,-57.4999959836716
736,"APD 90",13.7,-71.6999949918131
737,"APD 20",0.199999999999999,-47.0999967101032
737,"APD 50",0.399999999999999,-57.1499960081188
737,"APD 90",13.8,-71.4499950092754
738,"APD 20",0.199999999999999,-46.9999967170881
738,"APD 50",0.399999999999999,-56.9999960185962
738,"APD 90",14,-71.1999950267377
