"Sweep (n)","APD","APD value (ms)","APD value (mV)"
660,"APD 20",0.700000000000001,41.8499970768114
660,"APD 50",7.8,0.499999965075405
660,"APD 90",35.9,-54.5499961897267
661,"APD 20",0.700000000000001,41.6999970872888
661,"APD 50",7.9,0.749999947613108
661,"APD 90",35.8,-54.5499961897267
662,"APD 20",0.699999999999998,41.5499970977662
662,"APD 50",7.9,0.599999958090486
662,"APD 90",35.9,-54.4999961932192
663,"APD 20",0.699999999999999,40.5499971676154
663,"APD 50",7.9,0.399999972060324
663,"APD 90",35.9,-54.6999961792493
664,"APD 20",0.700000000000001,42.4999970314094
664,"APD 50",8.1,0.249999982537703
664,"APD 90",35.9,-54.6999961792493
