"Sweep (n)","APD","APD value (ms)","APD value (mV)"
147,"APD 20",5,26.4999981489965
147,"APD 50",22.4,-11.0499992281665
147,"APD 90",45.8,-61.1999957252296
148,"APD 20",5.2,26.4999981489965
148,"APD 50",23.2,-11.1999992176891
148,"APD 90",46.9,-61.149995728722
149,"APD 20",5.2,26.4499981524889
149,"APD 50",22.5,-11.1499992211815
149,"APD 90",45.6,-61.3999957112597
150,"APD 20",4.9,26.6499981385191
150,"APD 50",22.4,-10.9999992316589
150,"APD 90",46.1,-61.2499957217371
151,"APD 20",4.9,26.5999981420116
151,"APD 50",22.4,-10.8999992386438
151,"APD 90",45.7,-61.1999957252296
152,"APD 20",5.1,26.6499981385191
152,"APD 50",22.5,-11.1499992211815
152,"APD 90",45.8,-61.2999957182447
153,"APD 20",4.9,26.6999981350266
153,"APD 50",22.8,-10.9499992351514
153,"APD 90",45.6,-61.2999957182447
154,"APD 20",5.1,26.5999981420116
154,"APD 50",22.8,-10.9999992316589
154,"APD 90",45.7,-61.2999957182447
155,"APD 20",4.8,26.9499981175643
155,"APD 50",23.3,-11.0499992281665
155,"APD 90",46.6,-61.2999957182447
156,"APD 20",5,26.5999981420116
156,"APD 50",23.1,-10.9999992316589
156,"APD 90",46.4,-61.2499957217371
