"Sweep (n)","APD","APD value (ms)","APD value (mV)"
79,"APD 20",4.9,29.4999979394489
79,"APD 50",19.9,-8.84999938183467
79,"APD 90",52.9,-60.0499958055562
80,"APD 20",4.9,29.4999979394489
80,"APD 50",20.5,-8.79999938532713
80,"APD 90",53.2,-60.1499957985712
81,"APD 20",5,29.3499979499263
81,"APD 50",20.3,-8.99999937135729
81,"APD 90",52.6,-60.1999957950788
82,"APD 20",5,29.6499979289715
82,"APD 50",20.8,-8.89999937834221
82,"APD 90",54.7,-60.1999957950788
83,"APD 20",5,29.4499979429414
83,"APD 50",21,-9.04999936786483
83,"APD 90",54.7,-60.3499957846014
84,"APD 20",5,29.7499979219866
84,"APD 50",20.6,-8.84999938183467
84,"APD 90",53.7,-60.2999957880939
85,"APD 20",5.1,29.4999979394489
85,"APD 50",21.1,-9.14999936087991
85,"APD 90",53.3,-60.2499957915863
86,"APD 20",4.9,29.8499979150017
86,"APD 50",20.4,-8.94999937484975
86,"APD 90",52.5,-60.2499957915863
87,"APD 20",4.9,29.8999979115092
87,"APD 50",20.6,-8.79999938532713
87,"APD 90",53.3,-60.2499957915863
88,"APD 20",5,29.8499979150017
88,"APD 50",20.6,-8.74999938881959
88,"APD 90",53.5,-60.2999957880939
