"Sweep (n)","APD","APD value (ms)","APD value (mV)"
81,"APD 20",6.3,33.3499976705295
81,"APD 50",35.4,-4.39999969266356
81,"APD 90",81.5,-54.7999961722644
82,"APD 20",6.5,33.4499976635446
82,"APD 50",35,-4.44999968917111
82,"APD 90",80.7,-54.8499961687719
83,"APD 20",6.4,33.2499976775144
83,"APD 50",35.3,-4.54999968218619
83,"APD 90",79.6,-54.8499961687719
84,"APD 20",6,33.4999976600521
84,"APD 50",34.3,-4.29999969964848
84,"APD 90",79,-54.8999961652795
85,"APD 20",6.1,33.5999976530672
85,"APD 50",34.9,-4.29999969964848
85,"APD 90",79.7,-54.7499961757569
86,"APD 20",5.9,33.4499976635446
86,"APD 50",34.3,-4.29999969964848
86,"APD 90",79.5,-54.7999961722644
87,"APD 20",6.2,33.299997674022
87,"APD 50",34.9,-4.49999968567865
87,"APD 90",79.6,-54.7999961722644
88,"APD 20",6.2,33.2499976775144
88,"APD 50",34.5,-4.49999968567865
88,"APD 90",79.5,-54.8499961687719
89,"APD 20",6.2,33.4499976635446
89,"APD 50",34.6,-4.34999969615602
89,"APD 90",79.8,-54.9999961582946
90,"APD 20",6.2,33.5499976565597
90,"APD 50",34.7,-4.34999969615602
90,"APD 90",81.2,-54.8999961652795
