"Sweep (n)","APD","APD value (ms)","APD value (mV)"
118,"APD 20",14,20.9499985366595
118,"APD 50",40.3,-14.7499989697245
118,"APD 90",80.7,-62.5499956309332
119,"APD 20",14.3,21.0999985261821
119,"APD 50",41.2,-14.6999989732169
119,"APD 90",80.2,-62.4499956379181
120,"APD 20",14.7,21.0499985296746
120,"APD 50",42,-14.799998966232
120,"APD 90",82,-62.5999956274407
121,"APD 20",14.1,21.3999985052273
121,"APD 50",41.7,-14.6499989767094
121,"APD 90",81.4,-62.6999956204558
122,"APD 20",14.3,21.1999985191972
122,"APD 50",41.6,-14.6499989767094
122,"APD 90",81.5,-62.349995644903
123,"APD 20",14.7,20.999998533167
123,"APD 50",42.3,-14.7499989697245
123,"APD 90",82.3,-62.2499956518879
124,"APD 20",13.8,20.8999985401519
124,"APD 50",41.1,-14.6499989767094
124,"APD 90",83.4,-62.0499956658578
125,"APD 20",15.4,20.5499985645992
125,"APD 50",42.3,-14.799998966232
125,"APD 90",83.4,-61.9999956693502
126,"APD 20",14.8,20.8499985436444
126,"APD 50",42.5,-14.799998966232
126,"APD 90",83.8,-62.0499956658578
127,"APD 20",15.3,20.6499985576142
127,"APD 50",43.9,-15.1999989382923
127,"APD 90",84.8,-62.7999956134709
