"Sweep (n)","APD","APD value (ms)","APD value (mV)"
10,"APD 20",1.4,26.7999981280417
10,"APD 50",10.8,-11.2999992107042
10,"APD 90",36,-61.8499956798276
11,"APD 20",1.4,26.549998145504
11,"APD 50",10.8,-11.1999992176891
11,"APD 90",36.8,-61.8999956763352
12,"APD 20",1.4,26.5999981420116
12,"APD 50",11.2,-11.2499992141966
12,"APD 90",38.3,-61.8999956763352
13,"APD 20",1.4,26.8999981210568
13,"APD 50",11.6,-10.9999992316589
13,"APD 90",37.9,-61.6499956937975
14,"APD 20",1.4,26.8499981245493
14,"APD 50",11.2,-11.3999992037192
14,"APD 90",38,-61.6499956937975
15,"APD 20",1.4,26.2999981629663
15,"APD 50",11.3,-11.1499992211815
15,"APD 90",38.3,-61.5999956972899
16,"APD 20",1.4,26.8999981210568
16,"APD 50",11.1,-11.099999224674
16,"APD 90",37.8,-61.5999956972899
17,"APD 20",1.4,26.4999981489965
17,"APD 50",11.4,-11.0499992281665
17,"APD 90",38.2,-61.5999956972899
18,"APD 20",1.4,26.5999981420116
18,"APD 50",11.4,-11.1999992176891
18,"APD 90",38.6,-61.6499956937975
19,"APD 20",1.4,26.4499981524889
19,"APD 50",11.5,-11.099999224674
19,"APD 90",39.1,-61.7499956868125
