"Sweep (n)","Peak x (ms)","Peak y (mV)"
6,20.1,59.849995819526
7,20.1,59.7999958230185
8,20.1,59.5999958369883
9,20.1,59.199995864928
10,20.1,59.6999958300034
11,20.1,59.4499958474657
12,20.1,59.6499958334958
13,20.1,59.6499958334958
14,20,59.5999958369883
15,20,59.4999958439732
