"Sweep (n)","Peak x (ms)","Peak y (mV)"
56,20,48.6999965983445
57,20.1,48.3999966192992
58,20.1,48.5999966053294
59,20.1,48.4499966158068
60,20.1,48.4499966158068
61,20.2,48.5999966053294
62,20.1,48.4499966158068
63,20.1,48.5499966088218
64,20.1,48.5499966088218
65,20.1,48.4499966158068
