"Sweep (n)","APD","APD value (ms)","APD value (mV)"
337,"APD 20",4,31.2499978172128
337,"APD 50",38.4,-9.64999932595532
337,"APD 90",70.6,-64.2499955121896
338,"APD 20",4.1,31.0499978311827
338,"APD 50",39.1,-9.7499993189704
338,"APD 90",70.6,-64.2499955121896
339,"APD 20",4.3,30.9999978346751
339,"APD 50",39.6,-9.7499993189704
339,"APD 90",71.2,-64.3999955017122
340,"APD 20",4.1,31.1999978207053
340,"APD 50",39.8,-9.7499993189704
340,"APD 90",71.6,-64.2468705124078
341,"APD 20",4.5,30.8499978451525
341,"APD 50",39.4,-9.79999931547794
341,"APD 90",71.5,-64.0499955261594
342,"APD 20",4.1,31.0499978311827
342,"APD 50",39.3,-9.64999932595532
342,"APD 90",71.1,-63.9499955331443
343,"APD 20",4.6,30.3999978765846
343,"APD 50",40.5,-10.1999992875383
343,"APD 90",72.2,-64.3499955052046
344,"APD 20",4.4,30.8499978451525
344,"APD 50",40.7,-10.0499992980156
344,"APD 90",72.6,-64.3499955052046
345,"APD 20",4.4,30.799997848645
345,"APD 50",39.7,-9.84999931198548
345,"APD 90",71.3,-64.1499955191745
346,"APD 20",4.3,30.6499978591223
346,"APD 50",38.4,-9.9999993015081
346,"APD 90",70.8,-64.0499955261594
