"Sweep (n)","APD","APD value (ms)","APD value (mV)"
328,"APD 20",4.7,14.7499989697245
328,"APD 50",28.2,-21.7499984807801
328,"APD 90",53.8,-70.5999950686472
329,"APD 20",4.9,14.7499989697245
329,"APD 50",28.6,-21.7499984807801
329,"APD 90",53.9,-70.6499950651547
330,"APD 20",4.8,14.9499989557546
330,"APD 50",29,-21.8499984737952
330,"APD 90",54.5,-70.6999950616623
331,"APD 20",4.9,14.8999989592471
331,"APD 50",28.6,-21.8999984703027
331,"APD 90",53.9,-70.8499950511849
332,"APD 20",5,14.8499989627395
332,"APD 50",28.5,-21.8999984703027
332,"APD 90",54,-70.8499950511849
333,"APD 20",5.3,14.5999989802018
333,"APD 50",28.7,-21.8999984703027
333,"APD 90",54.5,-70.8499950511849
334,"APD 20",5.1,14.799998966232
334,"APD 50",29.5,-21.9499984668103
334,"APD 90",54.4,-70.6999950616623
335,"APD 20",5,14.7499989697245
335,"APD 50",29,-21.8499984737952
335,"APD 90",54.3,-70.7499950581698
336,"APD 20",5.1,14.6499989767094
336,"APD 50",29.5,-22.0499984598254
336,"APD 90",54.7,-70.7499950581698
337,"APD 20",5.3,14.6499989767094
337,"APD 50",29.9,-21.9499984668103
337,"APD 90",54.9,-70.7999950546774
