"Sweep (n)","APD","APD value (ms)","APD value (mV)"
7,"APD 20",2.5,3.14999977997505
7,"APD 50",6.9,-25.349998229323
7,"APD 90",23.4,-63.8499955401292
8,"APD 20",2.5,4.34999969615602
8,"APD 50",7.1,-25.2999982328155
8,"APD 90",23.3,-63.9499955331443
9,"APD 20",2.5,4.39999969266356
9,"APD 50",7,-24.8499982642476
9,"APD 90",23.5,-63.9499955331443
10,"APD 20",2.5,4.29999969964848
10,"APD 50",7,-25.0999982467853
10,"APD 90",23.3,-63.9999955296519
11,"APD 20",2.4,4.64999967520127
11,"APD 50",6.9,-25.0499982502778
11,"APD 90",23.5,-63.9499955331443
12,"APD 20",2.5,4.29999969964848
12,"APD 50",7,-24.8999982607552
12,"APD 90",23.3,-63.8499955401292
13,"APD 20",2.5,3.9499997240957
13,"APD 50",7,-24.8499982642476
13,"APD 90",23.2,-63.8999955366368
14,"APD 20",2.5,3.9499997240957
14,"APD 50",6.9,-24.8499982642476
14,"APD 90",23.3,-63.9999955296519
15,"APD 20",2.4,4.69999967170881
15,"APD 50",7,-24.699998274725
15,"APD 90",23.5,-63.8999955366368
16,"APD 20",2.4,4.84999966123143
16,"APD 50",7,-24.7499982712326
16,"APD 90",23.3,-63.9999955296519
