"Sweep (n)","APD","APD value (ms)","APD value (mV)"
401,"APD 20",3.6,21.4499985017349
401,"APD 50",34.9,-14.8499989627395
401,"APD 90",75.6,-63.1999955855312
402,"APD 20",3.8,21.0499985296746
402,"APD 50",34.5,-14.8999989592471
402,"APD 90",75.7,-62.999995599501
403,"APD 20",3.5,21.2499985157047
403,"APD 50",33.4,-14.5499989836943
403,"APD 90",76.4,-62.4499956379181
404,"APD 20",4.5,18.6499986973126
404,"APD 50",34.9,-16.2499988649507
404,"APD 90",77.3,-62.5999956274407
405,"APD 20",4.2,19.149998662388
405,"APD 50",35.1,-16.099998875428
405,"APD 90",76.9,-62.9499956029935
406,"APD 20",4.4,19.149998662388
406,"APD 50",35.5,-16.099998875428
406,"APD 90",76.5,-63.1999955855312
407,"APD 20",3.9,20.0999985960313
407,"APD 50",34.8,-15.5999989103526
407,"APD 90",76.3,-62.999995599501
408,"APD 20",4,20.0999985960313
408,"APD 50",34.5,-15.5499989138451
408,"APD 90",75,-63.0999955925161
409,"APD 20",3.8,20.3999985750765
409,"APD 50",34.1,-15.3499989278149
409,"APD 90",74.4,-63.1499955890237
410,"APD 20",3.7,20.7499985506293
410,"APD 50",33.5,-15.0999989452772
410,"APD 90",74.6,-62.899995606486
