"Sweep (n)","APD","APD value (ms)","APD value (mV)"
322,"APD 20",16.9,20.1999985890464
322,"APD 50",42.4,-13.0999990849756
322,"APD 90",68.4,-57.3999959906565
323,"APD 20",16.5,20.2999985820614
323,"APD 50",42.7,-12.8999990989455
323,"APD 90",69,-57.3999959906565
324,"APD 20",16.5,19.8999986100011
324,"APD 50",42.7,-13.1999990779907
324,"APD 90",69.3,-57.3999959906565
325,"APD 20",16.2,20.1999985890464
325,"APD 50",42.2,-13.0999990849756
325,"APD 90",68.5,-57.2999959976414
326,"APD 20",15.8,20.2999985820614
326,"APD 50",41.7,-12.9999990919605
326,"APD 90",68.4,-57.2999959976414
327,"APD 20",15.7,19.9999986030162
327,"APD 50",41.8,-13.1999990779907
327,"APD 90",68.2,-57.1999960046263
328,"APD 20",16.1,20.1999985890464
328,"APD 50",42.3,-12.9999990919605
328,"APD 90",68.7,-57.1999960046263
329,"APD 20",15.5,20.1999985890464
329,"APD 50",41.2,-12.8999990989455
329,"APD 90",68.2,-57.1999960046263
330,"APD 20",16,19.9999986030162
330,"APD 50",41.7,-13.1999990779907
330,"APD 90",68.4,-57.2999959976414
331,"APD 20",16.3,20.3999985750765
331,"APD 50",41.9,-12.8999990989455
331,"APD 90",68.1,-57.1999960046263
