"Sweep (n)","APD","APD value (ms)","APD value (mV)"
407,"APD 20",2.6,15.6999989033677
407,"APD 50",12.9,-21.9999984633178
407,"APD 90",32.5,-72.0999949638734
408,"APD 20",2.6,15.7999988963828
408,"APD 50",13.2,-21.9499984668103
408,"APD 90",32.7,-71.9999949708583
409,"APD 20",2.7,15.3999989243225
409,"APD 50",13,-21.9499984668103
409,"APD 90",32.2,-72.0999949638734
410,"APD 20",2.6,15.8499988928903
410,"APD 50",13,-21.9999984633178
410,"APD 90",32.1,-71.9499949743508
411,"APD 20",2.6,15.3499989278149
411,"APD 50",13.2,-22.2499984458555
411,"APD 90",32.4,-72.0499949673659
412,"APD 20",2.6,15.6999989033677
412,"APD 50",13,-21.7999984772877
412,"APD 90",32.7,-72.0499949673659
413,"APD 20",2.6,15.2999989313074
413,"APD 50",12.7,-22.0499984598254
413,"APD 90",32.2,-72.0499949673659
414,"APD 20",2.5,15.44999892083
414,"APD 50",12.8,-22.1499984528404
414,"APD 90",32.2,-72.0499949673659
415,"APD 20",2.7,15.4999989173376
415,"APD 50",12.9,-21.7999984772877
415,"APD 90",32.6,-72.0499949673659
416,"APD 20",2.6,15.3499989278149
416,"APD 50",13.1,-22.1499984528404
416,"APD 90",32.6,-72.1999949568885
