"Sweep (n)","APD","APD value (ms)","APD value (mV)"
460,"APD 20",37.3,-22.4999984283932
460,"APD 50",71.5,-42.4999970314094
460,"APD 90",109.8,-69.099995173421
461,"APD 20",37.6,-23.2999983725139
461,"APD 50",71.5,-42.9999969964848
461,"APD 90",109.1,-69.2999951594511
462,"APD 20",35.9,-21.9999984633178
462,"APD 50",70.7,-42.1999970523642
462,"APD 90",110.7,-69.1999951664361
463,"APD 20",40.7,-24.3999982956798
463,"APD 50",74.7,-43.6999969475904
463,"APD 90",111.6,-69.4999951454813
464,"APD 20",37.9,-21.5999984912575
464,"APD 50",72.2,-41.999997066334
464,"APD 90",111.7,-69.1999951664361
465,"APD 20",36.1,-23.8999983306044
465,"APD 50",70.5,-43.3999969685452
465,"APD 90",109.2,-69.4999951454813
466,"APD 20",36.7,-23.2999983725139
466,"APD 50",69.9,-42.9999969964848
466,"APD 90",108.7,-69.3999951524662
467,"APD 20",37.3,-23.9999983236194
467,"APD 50",72.1,-43.3999969685452
467,"APD 90",109.9,-69.3999951524662
468,"APD 20",35.7,-21.7999984772877
468,"APD 50",70.4,-42.1999970523642
468,"APD 90",110.2,-69.3999951524662
469,"APD 20",35.6,-20.0999985960313
469,"APD 50",70.1,-41.1999971222134
469,"APD 90",110.7,-69.3999951524662
