"Sweep (n)","dV/dt max x (ms)","dV/dt max y (V/s)"
225,6.4,292.49997956911
226,6.4,290.499979708809
227,6.5,294.499979429412
228,6.4,294.499979429412
229,6.4,297.99997918494
