"File Name","Ediast (mV)","Peak (mV)","APA (mV)","dV/dt max y (V/s)","Negative dV/dt max y (V/s)","RR (ms)","Frequency (Hz)","SD1","SD2","SD1_SD2 Ratio","APD 20 (ms)","APD 50 (ms)","APD 90 (ms)"
"CelIJ_07_12_21_0000",-40.4765659490295,-5.2484969008686,35.2280690481609,4.77382081191301,-31.5699061694732,2509.89745762712,0.398422651475734,304.989296861382,42.8063333333333,7.12486384868397,23.5629310344831,78.8999999999999,584.569827586208
"CelIL  07_12_21_0000",-32.4108133443006,30.8230125585823,63.233825902883,5.5664058561923,-4.55937801629243,808.723728813559,1.2365162098892,65.73971744691,14.2271388888889,4.62072648340079,86.8752136752128,156.064957264956,285.499572649572
"CelIM 07_12_21_0000",-36.3591322236089,42.0453441762266,78.4044763998355,12.1895917712959,-36.5226473673687,1776.303125,0.562966976709001,1261.56335045054,26.3896666666667,47.8052021795351,65.7677419354844,111.670967741935,214.193548387097
"CelIN 07_12_21_0000",-33.5630589196581,28.3656590429358,61.9287179625938,5.7310973169003,-4.65464336221896,761.371296296296,1.31341962175947,40.0929544932783,10.4177222222222,3.84853364661185,39.3088785046725,75.6934579439249,165.000934579439
"CelIO 07_12_21_0000",-39.8912341702419,35.6891418650196,75.5803760352615,10.2489230630701,-13.1814032146064,456.658482142857,2.18982026854626,17.6352431227952,11.7162777777778,1.50519161949573,68.4695067264575,118.078699551569,184.317713004484
"CelIP 07_12_21_0000",-47.0624237073313,39.0568848073726,86.1193085147039,38.5122659942215,-5.11572790670634,243.665481651376,4.10398712703487,13.0319779772744,4.51052777777774,2.88923572125635,23.7718390804596,45.8924137931034,83.9244827586205
