"File Name","Ediast (mV)","Peak (mV)","APA (mV)","dV/dt max y (V/s)","Negative dV/dt max y (V/s)","SD1","SD2","SD1_SD2 Ratio","APD 20 (ms)","APD 50 (ms)","APD 90 (ms)"
"18703042",-73.5189948647574,45.6899968085905,119.208991673348,276.199980707652,-19.2999986519108,0.278128667266708,2.54755555555555,0.109174721100853,2.72,15.58,42.78
"18703046",-71.9209949763764,58.3499959242998,130.270990900676,328.49997705454,-29.2999979534184,0.506759859850359,3.28916666666667,0.154069377203048,1.92,23.72,49.74
"18703053",-68.0639952457848,70.7799950560744,138.843990301859,322.099977501577,-54.0999962211591,0.341768277573499,1.97094444444444,0.173403303445133,0.759999999999999,8.32,36.16
"18703057",-62.8439956103975,53.7999962421136,116.643991852511,247.599982705339,-15.3999989243225,0.563328402345283,3.25161111111111,0.173245933506725,2.4,15.72,50.68
"18703060",-73.3059948796353,56.4599960563147,129.76599093595,352.299975392129,-31.7999977787958,0.339411254969542,2.02744444444444,0.167408412052714,1.14,10.58,32.08
"18704028",-75.5779947209379,-40.149997195555,35.4279975253829,7.79999945517638,-55.999996088446,0.459619407771255,4.08138888888889,0.112613480431261,0.200000000000001,0.4,12.62
"18704034",-73.3719948750253,49.7599965243043,123.13199139933,323.29997741776,-13.1999990779907,0.337054232365587,2.88161111111111,0.116967286482881,5.42,24.88,46.18
"18704040",-72.2699949519991,54.7199961778523,126.989991129851,354.399975245447,-13.3999990640211,0.29227080289044,2.37744444444444,0.122934861242883,4.6,19.24,38.56
"18704044",-74.4489947997977,75.949994694954,150.398989494752,278.299980560969,-55.3999961303548,0.577470537969014,4.08416666666667,0.141392500624937,0.74,22.54,59.92
"18704048",-73.9929948316489,61.5799956986869,135.572990530336,310.699978297855,-64.8999954667878,0.179133717900592,1.50522222222222,0.119008153916389,0.5,3.92,22.86
"18704053",-73.6849948531625,64.9299954646921,138.614990317855,300.899978982383,-47.5999966751782,0.327626141949767,2.66405555555556,0.122980221364582,1,14.58,42.74
"18704057",-73.363994875584,53.5699962581789,126.933991133763,342.299976090624,-16.4999988474883,0.480832611206853,3.74577777777778,0.128366560894093,5.18,21.36,50.32
"18710039",-76.2939946709259,44.3699969007914,120.663991571717,307.799978500418,-24.2999983026648,0.176776695296638,1.55994444444444,0.11332243012,1.34,7.44,22.68
"18710043",-69.0679951756562,50.3699964816963,119.437991657352,329.99997694977,-25.7999981978909,0.384194684444691,2.56505555555556,0.149780258603982,1.34,11.22,40.68
"18710047",-66.0449953868103,49.1999965634199,115.24499195023,309.49997838168,-24.2499983061572,0.395979797464467,2.36433333333333,0.167480529027689,1.24,11.08,35.22
"18710051",-73.2289948850137,48.5499966088218,121.778991493836,288.29997986248,-20.6999985541219,0.38419468444469,2.6725,0.143758534871727,1.54,10.2,37.94
