"File Name","Ediast (mV)","Peak (mV)","APA (mV)","dV/dt max y (V/s)","Negative dV/dt max y (V/s)","SD1","SD2","SD1_SD2 Ratio","APD 20 (ms)","APD 50 (ms)","APD 90 (ms)"
"21412033",-52.8098119447935,56.3848850171742,109.194696961968,98.2574416220844,-79.4006309942963,172.491628202646,44.3436666666667,3.88988194186272,155.32,242.68,278.08
"21504001",-58.4237032797105,50.1281714471646,108.551874726875,182.586661249473,-16.6381828034785,226.830427314229,24.9311111111111,9.09828793042186,54.36,93.56,231.92
"21504019",-62.4080170553095,46.4086892019555,108.816706257265,157.443229826535,-18.3044424899604,15.0000918515706,18.4248888888889,0.814121156552342,51.44,88.24,266.48
"21504028",-71.711910656367,53.5424779256188,125.254388581986,190.722647191162,-9.93652296554033,121.994775935511,21.9107777777778,5.56779760046857,67.92,101.28,143.84
"21504037",-63.2130096928556,48.1268287687858,111.339838461641,190.649405007138,-32.6965316501226,4.11064742129779,8.46622222222222,0.485535025351464,19.56,76.24,125.32
"21504046",-60.9208345087594,48.0426002571614,108.963434765921,193.029775987829,-4.87365699507611,259.44690610776,22.121,11.7285342483504,35.36,70,195.52
"21504054",-62.6891449716441,51.2133764737451,113.902521445389,234.204090438399,-17.2698966406612,2.6021529547665,10.6353333333333,0.244670559277236,38.72,101.52,162.48
"21504062",-61.3917817520156,49.0930152463319,110.484796998347,191.824331709147,-28.1860338174848,8.54184991673348,17.3577777777778,0.492105039371408,58.48,112.4,259
"21504071",-64.4644744771643,46.7242409447801,111.188715421944,235.556019085124,-14.0869133934074,0.631682057859982,1.80044444444444,0.350847847490733,2.52,23.52,200.2
"21504079",-67.1075407578754,43.7982156931339,110.905756451009,208.465566270289,-10.7604975357787,3.62981481009094,6.91466666666666,0.524944293784846,33.2,69.4,103.68
"21621010",-67.7712980505673,51.0534643719656,118.824762422533,160.494987494083,-51.7089819189544,0.0848528137423856,1.11155555555556,0.0763369975691194,70.16,97.88,125.04
"21621014",-65.3941619330065,53.5681126900262,118.962274623033,137.384026677735,-36.6790754062744,116.55948181079,16.4246666666667,7.0966117106866,68.08,93.32,118.48
"21621026",-64.7940032701062,58.8012667383397,123.595270008446,198.300161479685,-84.1247518636625,256.406346948658,30.0951111111111,8.51986709741679,116,170.08,329.88
"21621030",-68.722286774929,43.9007547507635,112.623041525693,121.786493238892,-19.1284170601986,304.0464878198,24.4826666666667,12.4188468502805,80.64,121.96,155.08
"21621042",-46.2969948713232,36.2457258174829,82.5427206888061,9.85412550851624,-57.8979464687443,26.4175093451294,11.65,2.26759736868064,872.52,456.88,1301.84
"21621056",-70.1345791883175,48.0670143185018,118.201593506819,124.966424728478,-60.202023507744,99.6266314239766,24.0075555555556,4.14980322313248,178.08,292.04,342.56
"21621066",-71.504269064667,48.5613990606448,120.065668125312,178.366080395253,-48.2696510276264,98.7686751961369,17.1293333333333,5.76605482969586,95.92,136.2,183.24
"21621079",-65.7071501993903,42.4188212274016,108.125971426792,196.466055121488,-23.6602771965093,340.651048859223,36.6843333333333,9.28600898274168,33.64,63.08,90.88
"21621087",-71.2104458364353,50.3387427262255,121.549188562661,232.736195000308,-2.9881793828086,0.278128667266709,1.89166666666667,0.147028370361256,37.8,57.96,213.32
"21621095",-67.9119840790413,52.7777074541309,120.689691533172,114.566034597467,-29.6081528905628,0.58454160578088,2.15,0.27187981664227,67.76,98.6,243.24
"21621111",-63.271847580686,49.3017554707923,112.573603051478,177.87169565311,-39.3402080923773,207.564124549499,23.825,8.71203041131161,83.52,132.36,171.32
"21621119",-64.61101988036,53.6645482323207,118.275568112681,172.186271118466,-28.2989488511841,49.1203510664255,19.2786666666667,2.54791225533018,119.72,176.68,315.64
"21723034",-63.029965267956,49.3066382830604,112.336603551016,82.7270468519279,-12.8997796607307,5.02988623684032,16.755,0.300202103064179,47.8,86.76,252.04
"21723048",-65.6207244222453,49.6032691283461,115.223993550591,136.007683969671,-24.291991033692,9.7345033543348,11.5054444444444,0.84607799388708,72.72,125.48,196.52
"21723062",-65.6169402427376,51.7816137514428,117.39855399418,117.309564740592,-13.6840813812908,8.20715270697187,20.3256666666667,0.403782706937298,81.68,125.16,318.32
"21723071",-72.2380336782525,51.143796398925,123.381830077178,202.542104637582,-17.1325675456215,7.92902403970515,17.3893333333333,0.455970558946394,63.04,116.64,264.68
"21726003",-70.3262295698396,45.0024392687488,115.328668838588,123.541253897729,-26.4709460083222,2.7435743110038,2.58511111111111,1.06129840965504,96.64,139.6,285.12
"21726052",-65.7985198239568,52.0770238936616,117.875543717618,120.141595856083,-2.74047838545926,0.584541605780878,2.28133333333333,0.256228056303716,101.2,154.88,257.96
"21727001",-63.029782162496,50.5749487696938,113.60473093219,40.6494121317562,-24.3438709140403,0.428978113919839,2.44211111111111,0.175658720837097,87.68,188.12,275.92
"21728014",-68.2123380686815,56.7388889066099,124.951226975291,133.822625479704,-33.6730941037384,2.1920310216783,8.51677777777778,0.257377975435476,77.6,104.24,122.96
"21728022",-69.5994839988894,55.1153538274737,124.714837826363,171.792594379354,-38.1256085406927,5.95383909759073,16.059,0.370747811046188,83,127.6,245.48
"21728030",-66.9954191811696,56.4398166551901,123.43523583636,170.17516281555,-82.8124960666163,3.48839345385364,18.0388888888889,0.193381836062105,129.96,202.92,257.72
