"Sweep (n)","APD","APD value (ms)","APD value (mV)"
93,"APD 20",1.5,29.9499979080168
93,"APD 50",12.6,-9.59999932944778
93,"APD 90",40.2,-62.8499956099784
94,"APD 20",1.5,29.7499979219866
94,"APD 50",12.4,-9.7499993189704
94,"APD 90",40.2,-62.8499956099784
95,"APD 20",1.5,29.9999979045243
95,"APD 50",12.5,-9.7499993189704
95,"APD 90",40.1,-62.9499956029935
96,"APD 20",1.5,30.0999978975394
96,"APD 50",12.5,-9.59999932944778
96,"APD 90",40,-62.899995606486
97,"APD 20",1.5,30.0999978975394
97,"APD 50",12.7,-9.64999932595532
97,"APD 90",40.6,-62.999995599501
