"Sweep (n)","APD","APD value (ms)","APD value (mV)"
46,"APD 20",1,27.199998100102
46,"APD 50",6.9,-10.7999992456288
46,"APD 90",29.4,-62.6499956239483
47,"APD 20",1,26.7999981280417
47,"APD 50",7,-11.1999992176891
47,"APD 90",29.2,-62.6999956204558
48,"APD 20",1,26.8999981210568
48,"APD 50",6.9,-10.9999992316589
48,"APD 90",29.3,-62.3999956414106
49,"APD 20",0.999999999999996,27.6499980686699
49,"APD 50",7.1,-10.8499992421363
49,"APD 90",29.7,-62.6499956239483
50,"APD 20",1.1,26.1999981699512
50,"APD 50",7.1,-11.2999992107042
50,"APD 90",29.8,-62.2999956483955
