"Sweep (n)","APD","APD value (ms)","APD value (mV)"
55,"APD 20",5.2,26.549998145504
55,"APD 50",16.6,-11.7999991757796
55,"APD 90",40,-62.6999956204558
56,"APD 20",5.2,26.3999981559814
56,"APD 50",16.6,-11.8499991722871
56,"APD 90",40,-62.6999956204558
57,"APD 20",5.3,26.2999981629663
57,"APD 50",16.5,-11.6499991862569
57,"APD 90",39.7,-62.6499956239483
58,"APD 20",5.3,26.3499981594738
58,"APD 50",16.6,-11.9499991653022
58,"APD 90",39.9,-62.7999956134709
59,"APD 20",5.2,26.3499981594738
59,"APD 50",16.5,-11.8999991687946
59,"APD 90",39.7,-62.6999956204558
