"Sweep (n)","APD","APD value (ms)","APD value (mV)"
70,"APD 20",3.6,23.399998365529
70,"APD 50",30.3,-14.5999989802018
70,"APD 90",68.1,-65.399995431863
71,"APD 20",3.6,23.3499983690214
71,"APD 50",29.4,-14.799998966232
71,"APD 90",67.3,-65.399995431863
72,"APD 20",3.8,23.0999983864837
72,"APD 50",30.5,-14.7499989697245
72,"APD 90",68,-65.4999954248781
73,"APD 20",3.7,22.9499983969611
73,"APD 50",30.6,-14.9999989522622
73,"APD 90",69.4,-65.5499954213856
74,"APD 20",3.8,22.6999984144234
74,"APD 50",29.8,-15.0499989487697
74,"APD 90",68,-65.5999954178932
