"Sweep (n)","dV/dt max x (s)","dV/dt max y (V/s)"
1,84.9,36.6210911579736
2,73.5999999999999,40.8935517930705
3,65.7500000000001,39.672848754291
4,79.0999999999999,39.6728487544714
5,95.7,32.3486305228767
6,86.8499999999999,31.7382790035771
7,70.4500000000003,29.9072244455424
8,65.8499999999999,29.2968729262457
9,72.25,21.972654694884
10,75.6999999999998,23.8037092527911
11,76.8000000000002,22.583006213981
12,79.0999999999999,21.3623031755817
12,79.25,21.3623031755817
13,80.75,5.49316367372099
14,65.9499999999998,21.362303175776
15,66.6000000000004,18.3105455789035
16,73.25,29.9072244455425
17,67.5,32.348630523318
18,86.1999999999998,19.5312486174971
19,68.9000000000005,5.4931636736711
20,71.6499999999996,18.9208970985445
21,84.0999999999995,25.0244122916234
22,88.1000000000004,28.6865214069489
23,91.1000000000004,23.8037092525746
23,91.3000000000002,23.8037092525746
24,89.1000000000004,24.4140607718714
25,75.8499999999995,28.6865214069489
26,81.3499999999995,23.8037092525746
27,76.9499999999998,5.49316367367103
28,63.2000000000007,29.9072244460865
29,79.6499999999996,34.1796850812417
30,78.0499999999993,29.2968729267785
31,70.8999999999996,50.6591761025546
32,80.7000000000007,39.6728487550126
33,83,20.7519516557132
34,90.8499999999985,24.4140607723154
35,84.9499999999989,23.1933577336996
36,92.5,6.71386671214254
37,87.0999999999985,23.8037092530076
38,73.2999999999993,13.4277334247735
39,100.15,18.3105455785705
40,88.7999999999993,10.3759758282341
41,78.8499999999985,9.76562430892621
42,63.8999999999996,4.88281215446321
43,115.050000000001,5.49316367357115
44,102.15,4.88281215446307
44,102.549999999999,4.88281215446307
44,102.949999999999,4.88281215446307
45,83.1499999999996,20.7519516557132
46,68.2000000000007,10.3759758278566
47,73.1500000000015,43.9453093885691
48,72.8999999999996,31.1279274847022
49,80.3000000000011,31.7382790028555
50,83.8500000000004,32.348630523318
51,74.7000000000007,39.0624972342837
52,81.8999999999996,28.6865214074707
53,87.4000000000015,37.2314426764266
54,83.8500000000004,34.7900366005495
55,85.5500000000029,18.9208970971678
56,86.4500000000007,25.0244122916234
57,82.8500000000022,28.0761698861199
58,90.6999999999971,32.3486305233179
59,69.5999999999985,32.9589820426259
60,89.8499999999985,9.76562430892621
60,90.25,9.76562430892621
61,83.8999999999978,9.76562430892614
62,77.0999999999985,9.15527278961832
63,6511.3,8.54492127031041
64,97.1500000000015,161.132801097282
65,101.150000000001,145.263661584708
66,104.350000000002,122.070303861577
67,86.7000000000007,119.628897775642
68,99.25,105.590812840264
69,91.5999999999985,97.6562430892618
70,97.75,89.1113218189514
71,105.450000000001,81.1767520679489
72,98.25,72.6318307976385
73,101.849999999999,62.8662064887123
74,94.75,65.9179640852517
75,84.1999999999971,61.6455034500965
76,97.7000000000007,48.8281215446309
77,87.0500000000029,45.7763639447608
78,84.6499999999978,42.724606351552
79,86.3999999999978,40.8935517936284
80,79.5500000000029,51.2695276181321
81,80.3500000000022,49.4384730603417
82,92.5999999999985,38.4521457163968
83,108.799999999999,32.9589820426259
84,92.4000000000015,31.1279274824373
85,87.6000000000058,42.1142548291799
86,74.8499999999985,37.2314426804901
87,71.8499999999985,26.855466851501
87,71.9499999999971,26.855466851501
88,75.7000000000044,18.3105455779043
89,92.4000000000015,26.2451153283295
90,81.4499999999971,28.6865214053834
91,83.3499999999985,32.3486305256717
92,88.0499999999956,29.9072244482625
92,88.1499999999942,29.9072244482625
93,40.6500000000015,19.5312486164313
93,40.8000000000029,19.5312486164313
94,91.4499999999971,18.3105455805689
95,90.1500000000015,20.751951657978
96,80.1499999999942,24.4140607740918
97,88.25,15.8691395008504
98,76.75,21.9726546966827
99,89.75,22.5830062160349
100,76.5,21.3623031773304
101,86,14.6484364644551
102,94.5500000000029,10.9863273467426
103,102.400000000001,20.7519516549582
104,65.9499999999971,30.5175759631739
105,84.9500000000044,21.3623031742218
106,100.650000000001,23.8037092512756
107,76.4499999999971,34.1796850787547
108,96.9500000000044,15.8691395008504
109,107.599999999999,13.4277334237964
110,81.5999999999985,28.686521409558
111,80.8499999999985,34.7900365980182
112,99.4000000000015,30.5175759631739
113,85.25,27.4658183708533
114,67.9499999999971,34.1796850787548
115,92.9000000000015,22.5830062160349
116,108.349999999999,15.2587879815869
116,108.5,15.2587879815869
117,84.5999999999985,20.1416001356948
118,93.9500000000044,32.3486305209643
119,75.9499999999971,28.6865214095579
120,92.8000000000029,16.479491020114
121,80.5,14.03808494306
122,85.7999999999956,9.15527279028439
123,90.0999999999985,12.8173819063982
124,70.1999999999971,32.3486305256717
125,115.199999999997,22.5830062127487
126,95.5500000000029,21.9726546934852
127,101.349999999999,30.5175759631739
128,80.9000000000015,30.5175759631738
129,95.0999999999985,41.5039033099165
130,70.75,39.672848752126
131,86.8499999999985,28.0761698902056
132,101.150000000001,27.4658183668565
133,97.1999999999971,29.2968729289102
134,96.1500000000015,25.0244122934441
135,82.5500000000029,28.07616988612
136,91.3999999999942,31.7382790063193
137,111.700000000004,32.9589820402278
138,94.7999999999956,26.2451153321487
139,96.4499999999971,25.0244122934441
140,86,36.6210911558086
141,106.100000000006,26.855466847593
142,90.25,36.0107396365452
143,93.25,27.4658183668565
144,70.6999999999971,37.23144268049
145,105.049999999996,25.0244122934441
145,105.149999999994,25.0244122934441
146,90.3500000000058,36.6210911558086
147,102.099999999999,26.855466847593
148,80.0999999999985,29.296872924647
149,92.4499999999971,26.2451153283295
150,102.400000000001,29.2968729289102
151,89.6999999999971,30.5175759676148
152,97.4500000000044,27.4658183668565
153,101.099999999999,30.5175759631739
154,102.849999999999,30.5175759631739
155,103.75,20.1416001356947
156,116.100000000006,31.1279274824374
157,93.2999999999956,30.5175759676148
158,82.4499999999971,40.2832002772515
159,94.2000000000044,37.8417941943356
160,102.649999999994,33.5693335643762
161,90.5999999999985,36.0107396417854
162,96.5499999999956,36.0107396417854
163,114,38.4521457191946
164,92.5499999999956,39.6728487578992
165,83.75,36.6210911558086
166,104.650000000001,30.5175759631739
167,109.550000000003,37.8417941943356
168,95.25,45.1660124254973
169,89.1500000000015,39.0624972328625
170,88.9000000000015,57.9833943300304
171,90.1999999999971,96.4355400576627
172,103.199999999997,16.479491022512
173,82.75,20.7519516549583
174,95.6500000000015,34.1796850837286
175,125.099999999999,23.1933577353872
176,114.349999999999,32.3486305209644
177,89.0999999999985,43.3349578677069
177,89.1999999999971,43.3349578677069
178,83.7000000000044,41.5039033099165
179,111.349999999999,27.4658183668565
180,108.549999999996,31.1279274869671
181,89.4000000000015,28.6865214095579
182,105.649999999994,18.3105455805689
183,81.1999999999971,25.6347638127964
184,99,23.8037092547395
185,89.5500000000029,19.5312486164313
186,90.6999999999971,10.9863273483413
186,90.7999999999956,10.9863273483413
187,117.050000000003,9.76562430821566
