"Sweep (n)","dV/dt max x (ms)","dV/dt max y (V/s)"
826,6.2,274.499980826396
827,6.2,274.499980826396
828,6.2,265.999981420114
829,6.2,273.999980861321
830,6.2,273.999980861321
