"Sweep (n)","dV/dt max x (ms)","dV/dt max y (V/s)"
595,9.6,342.999976041729
596,9.8,358.499974959067
597,9.9,353.999975273388
598,8.8,347.499975727408
599,9.4,355.499975168614
