"Sweep (n)","dV/dt max x (ms)","dV/dt max y (V/s)"
25,11.7,304.999978695998
26,11.6,290.499979708811
27,11.6,297.499979219867
28,11.6,274.999980791474
29,11.6,298.999979115093
