"File Name","Ediast (mV)","Peak (mV)","APA (mV)","dV/dt max y (V/s)","Negative dV/dt max y (V/s)","STV","APD 20 (ms)","APD 50 (ms)","APD 90 (ms)"
"18703042",-72.9737449028427,44.9799968581834,117.953741761026,251.44998243642,-20.5999985611067,0.440763226939614,2.08,11.32,38.4
"18703046",-71.6637449943451,58.5849959078852,130.24874090223,327.199977145343,-31.249997817213,0.820243866176395,2,25.77,53.34
"18703053",-68.0967452434972,70.7649950571221,138.861740300619,322.2499774911,-53.9499962316364,0.452548339959391,0.769999999999999,8.41,36.36
"18703057",-59.8969958162431,46.3999967589976,106.296992575241,172.949987919584,-10.9499992351514,16.2799551255183,3.14,13.47,43.99
"18703060",-73.0964948942687,56.3649960629504,129.461490957219,361.499974749516,-29.4545433971694,0.384194684444691,1.2,11.42,32.79
"18704028",-75.4974947265608,-40.0999971990475,35.3974975275133,5.46874961801225,-55.8499960989234,0.568042447553191,0.200000000000001,0.4,12.63
"18704034",-73.2239948853629,49.8199965201134,123.043991405476,310.049978343259,-13.3499990675135,0.494974746830582,4.78,23.5,44.74
"18704040",-72.4189949415915,54.6999961792493,127.118991120841,349.899975559772,-13.8999990290962,0.30169889330626,4.26,17.44,35.75
"18704044",-74.3102448094892,75.4799947277832,149.790239537272,274.799980805443,-54.6999961792495,0.565685424949239,0.79,22.52,59.61
"18704048",-74.0309792039957,61.2899957189432,135.320974922939,308.799978430569,-64.0999955226679,0.261629509039023,0.54,3.94,22.48
"18704053",-74.5409947933715,64.3149955076494,138.855990301021,315.149977987026,-47.4499966856554,0.525616040682,1.06,13.74,39.47
"18704057",-73.3562448761254,53.5849962571312,126.941241133257,339.949976254769,-16.4999988474883,0.565685424949237,5.24,21.37,50.12
"18710039",-76.1159946833591,43.8999969336206,120.01599161698,296.499979289714,-24.0499983201271,0.348839345385363,1.34,7.53,23.2
"18710043",-68.8044951940614,50.4599964754099,119.264491669471,325.449977267585,-25.8181800148027,0.782531504513111,1.32,10.44,38.56
"18710047",-65.227995443877,47.4399966863544,112.667992130231,294.149979453859,-23.7083316773256,0.313484006326036,1.34,11.58,36.1
"18710051",-73.2339948846644,48.6199966039324,121.853991488597,286.149980012655,-20.5909076526509,0.485546656414763,1.53,10.07,37.66
