"Sweep (n)","APD","APD value (ms)","APD value (mV)"
352,"APD 20",1.8,30.249997887062
352,"APD 50",9.8,-10.449999270076
352,"APD 90",28.4,-64.9999954598027
353,"APD 20",1.7,30.6999978556299
353,"APD 50",9.6,-10.0999992945232
353,"APD 90",28.4,-64.9499954632951
354,"APD 20",1.7,30.9499978381676
354,"APD 50",9.8,-10.449999270076
354,"APD 90",28.5,-65.0999954528178
355,"APD 20",1.7,30.6499978591223
355,"APD 50",9.7,-10.3499992770609
355,"APD 90",28.5,-64.9499954632951
356,"APD 20",1.7,30.3999978765846
356,"APD 50",9.6,-10.3999992735684
356,"APD 90",28.4,-65.0499954563102
