"Sweep (n)","APD","APD value (ms)","APD value (mV)"
61,"APD 20",0.500000000000002,30.1999978905545
61,"APD 50",4.4,-14.0499990186189
61,"APD 90",22.1,-74.2999948102052
62,"APD 20",0.499999999999998,34.6499975797256
62,"APD 50",4.4,-13.4499990605284
62,"APD 90",22.1,-74.2999948102052
63,"APD 20",0.5,30.5999978626148
63,"APD 50",4.4,-13.7499990395736
63,"APD 90",22.1,-74.2999948102052
64,"APD 20",0.500000000000002,32.5499977264089
64,"APD 50",4.5,-13.8499990325887
64,"APD 90",22.1,-74.3499948067127
65,"APD 20",0.500000000000002,32.749997712439
65,"APD 50",4.4,-13.4999990570359
65,"APD 90",21.8,-74.3999948032203
