"Sweep (n)","APD","APD value (ms)","APD value (mV)"
416,"APD 20",0.7,42.5999970244245
416,"APD 50",5.5,-1.44999989871867
416,"APD 90",29.4,-61.3999957112597
417,"APD 20",0.7,42.6999970174396
417,"APD 50",5.5,-1.54999989173376
417,"APD 90",29.5,-61.4499957077673
418,"APD 20",0.7,42.4999970314094
418,"APD 50",5.5,-1.14999991967343
418,"APD 90",29.3,-61.5499957007824
419,"APD 20",0.7,42.6499970209321
419,"APD 50",5.5,-1.19999991618097
419,"APD 90",29.3,-61.5499957007824
420,"APD 20",0.7,42.7499970139471
420,"APD 50",5.5,-1.44999989871867
420,"APD 90",29.3,-61.4999957042748
