"Sweep (n)","APD","APD value (ms)","APD value (mV)"
464,"APD 20",1.8,34.599997583218
464,"APD 50",12.9,-7.99999944120648
464,"APD 90",30.5,-64.749995477265
465,"APD 20",1.8,34.8999975622633
465,"APD 50",12.7,-7.69999946216124
465,"APD 90",30.3,-64.6999954807574
466,"APD 20",1.9,34.4499975936954
466,"APD 50",12.9,-8.24999942374418
466,"APD 90",30.2,-64.6499954842499
467,"APD 20",1.7,34.8499975657557
467,"APD 50",12.7,-7.94999944469894
467,"APD 90",30.2,-64.6499954842499
468,"APD 20",1.8,34.7999975692482
468,"APD 50",12.6,-7.59999946914616
468,"APD 90",30.2,-64.749995477265
