"Sweep (n)","APD","APD value (ms)","APD value (mV)"
76,"APD 20",0.500000000000001,39.0499972723891
76,"APD 50",3.9,-5.19999963678421
76,"APD 90",24.3,-61.8499956798276
77,"APD 20",0.500000000000001,37.9499973492232
77,"APD 50",4,-5.64999960535208
77,"APD 90",24.2,-61.9499956728427
78,"APD 20",0.600000000000001,37.7499973631931
78,"APD 50",4,-5.39999962281438
78,"APD 90",24.2,-61.9499956728427
79,"APD 20",0.600000000000001,37.8499973562082
79,"APD 50",4.1,-5.64999960535208
79,"APD 90",24.3,-61.9499956728427
80,"APD 20",0.500000000000001,38.0499973422383
80,"APD 50",3.9,-5.34999962630684
80,"APD 90",24.2,-61.9999956693502
