"Sweep (n)","APD","APD value (ms)","APD value (mV)"
206,"APD 20",2,31.0999978276902
206,"APD 50",11,-9.24999935389499
206,"APD 90",33.3,-63.8999955366368
207,"APD 20",2,31.6499977892731
207,"APD 50",11.2,-9.64999932595532
207,"APD 90",33.3,-63.9999955296519
208,"APD 20",2,31.3999978067354
208,"APD 50",11.1,-9.4999993364327
208,"APD 90",33.4,-64.0999955226669
209,"APD 20",2.1,30.6999978556299
209,"APD 50",11.2,-9.84999931198548
209,"APD 90",33.4,-63.9499955331443
210,"APD 20",1.9,31.3499978102279
210,"APD 50",11,-9.39999934341762
210,"APD 90",33.4,-64.0499955261594
