"Sweep (n)","APD","APD value (ms)","APD value (mV)"
169,"APD 20",1.2,22.1499984528404
169,"APD 50",7,-16.7499988300261
169,"APD 90",33.7,-68.2499952327928
170,"APD 20",1.1,22.8999984004536
170,"APD 50",6.8,-16.2499988649507
170,"APD 90",33.7,-68.0499952467626
171,"APD 20",1.1,22.7999984074385
171,"APD 50",6.9,-16.3499988579657
171,"APD 90",33.3,-67.9999952502551
172,"APD 20",1.1,22.849998403946
172,"APD 50",6.8,-16.1499988719356
172,"APD 90",33.3,-68.1999952362853
173,"APD 20",1.2,21.9499984668103
173,"APD 50",6.9,-16.2499988649507
173,"APD 90",33.5,-68.2999952293003
