"Sweep (n)","Peak x (s)","Peak y (mV)"
1,117.3,40.5273418250545
2,181.6,38.3300763044191
3,98.65,42.5415018856371
4,111.35,38.757322377876
5,81.3,43.090818265796
6,113.4,35.3393537902208
7,93.8999999999999,40.1611309049486
8,114.6,42.3583964255841
9,114.45,42.6635721923391
10,97.6500000000001,41.3207988186174
11,102.85,40.7104472851075
12,93.25,40.8325175918095
13,118.4,33.6303694963932
14,129.85,30.8227524422478
15,85,36.1328107837836
16,106.05,36.4990217038895
17,98.1000000000004,39.9169902915447
18,106.9,43.090818265796
19,120.599999999999,39.3676739113858
20,109.3,39.1235332979819
21,106.95,36.4990217038895
22,134.85,35.2172834835188
23,117.75,35.4003889435717
24,96.6499999999996,35.5224592502737
25,138.65,34.423826489956
26,107.2,34.9731428701148
27,147.650000000001,30.5786118288439
28,135.549999999999,35.4614240969227
29,96.3500000000004,40.9545878985114
30,134.049999999999,41.4428691253193
31,106.349999999999,41.3818339719684
32,240.25,34.240721029903
33,159.4,35.3393537902208
34,134.65,38.9404278379289
35,111.199999999999,42.846677652392
36,114.5,41.0766582052134
37,147.099999999999,36.3769513971875
38,83.25,38.8793926845779
39,123.099999999999,32.2875961226715
40,499.15,38.696287224525
41,141.449999999999,41.7480448920743
42,111.049999999999,42.0532206588292
43,92.4499999999989,41.1376933585644
44,128.549999999999,39.7949199848427
45,88.8500000000004,42.3583964255841
46,135.800000000001,37.4145490041543
47,132,40.3442363650016
48,85.8499999999985,37.1704083907503
49,153.35,40.3442363650016
50,129.6,40.5883769784055
51,126.6,41.9311503521272
52,110.4,34.179685876552
53,142.799999999999,38.3911114577701
54,136.1,37.8417950776112
55,126.200000000001,39.7949199848427
56,109.65,39.5507793714388
57,134.849999999999,40.8325175918095
58,125,41.9921855054782
59,113.5,42.6025370389881
60,129.449999999997,39.6728496781408
61,123.75,39.5507793714388
62,124.899999999998,40.2221660582996
63,125.349999999999,40.1000957515976
64,105.25,39.7338848314917
65,130.600000000002,40.0390605982467
66,108.799999999999,36.4990217038895
67,94.0999999999985,40.9545878985114
68,163.099999999999,38.0859356910151
69,100.049999999999,41.2597636652664
70,227.25,37.4755841575053
71,131.450000000001,39.6728496781408
72,129.899999999998,40.6494121317565
73,100.150000000001,41.9921855054782
74,154.299999999999,38.2080059977171
75,193.400000000001,38.1469708443661
76,133,40.2832012116506
77,122.700000000001,41.4428691253193
78,94.2000000000007,40.8325175918095
79,137.049999999999,40.5883769784055
80,159.700000000001,38.3911114577701
81,100.849999999999,40.1611309049486
82,97.9500000000007,37.1093732373994
83,130.099999999999,35.5834944036247
84,133,34.7290022567109
85,232.049999999999,36.6210920105915
86,124.25,39.4287090647368
87,124.299999999999,39.0624981446309
88,129.349999999999,40.1000957515976
