"Sweep (n)","APA (mV)"
698,122.724991427758
699,122.517491442252
700,122.647491433171
701,122.062491474033
702,122.602491436315
703,122.284991458492
704,122.694991429854
705,122.482491444697
706,122.197491464604
707,122.329991455349
