"File Name","Ediast (mV)","Peak (mV)","APA (mV)","dV/dt max y (V/s)","Negative dV/dt max y (V/s)","SD1","SD2","SD1_SD2 Ratio","APD 20 (ms)","APD 50 (ms)","APD 90 (ms)"
"18711038",-73.1969948872489,74.1599948199841,147.356989707233,226.399984186143,-89.8999937205582,0.122565175405668,1.426,0.0859503333840592,0.479999999999999,2.78,21.42
"18711042",-73.9909948317886,54.0999962211588,128.090991052947,325.199977285042,-34.4999975902031,0.115494107593803,1.75616666666667,0.0657648899651531,0.92,5.62,26.34
"18711046",-69.4559951485547,57.9299959536364,127.385991102191,341.29997616047,-34.7999975692483,0.195632876128279,2.32016666666667,0.0843184582120302,1.42,10.1,34.12
"18711050",-70.7619950573316,68.3499952258079,139.11199028314,290.799979687856,-79.3999944539741,0.0966379267621615,1.47427777777778,0.0655493342020163,0.460000000000001,3.04,21.3
"18711054",-65.5409954220142,55.5899961170835,121.130991539098,224.399984325845,-69.7999951245258,0.23334523779156,2.08638888888889,0.111841679676423,0.480000000000001,3.48,31.22
"18711058",-72.3209949484367,48.809996590661,121.130991539098,297.799979198911,-19.2999986519106,0.162634559672905,2.15816666666667,0.0753577386699693,1.7,7.9,32.1
"18711071",-72.7739949167951,57.8699959578274,130.643990874622,340.7999761954,-40.9999971361832,0.14142135623731,1.71644444444444,0.0823920382014365,0.8,5.22,26.14
"18712049",-72.1059949634543,48.4999966123143,120.605991575769,300.499979010318,-23.0999983864839,0.0824957911384309,1.38505555555556,0.0595613589704286,1.2,5.56,21.28
"18712053",-76.4679946587722,56.5799960479328,133.047990706705,333.899976677357,-41.0999971291985,0.14613540144522,1.61011111111111,0.0907610663865146,0.899999999999999,6.7,23.98
"18712057",-72.5849324300009,55.8499960989228,128.434928528924,353.999975273389,-23.399998365529,0.20977501175201,2.02872222222222,0.103402530644253,2.84,12.46,31.14
"18712061",-71.9999949708583,59.849995819526,131.849990790384,361.299974763489,-30.5999978626149,0.254558441227157,2.95,0.0862909970261548,2.52,14.8,44.28
"18712066",-75.2149947462932,58.569995908933,133.784990655226,349.799975566755,-27.5999980721624,0.238059282999471,2.52594444444444,0.0942456527589344,2.02,13.7,39.78
"18712072",-75.4569947293897,52.7499963154552,128.206991044845,309.399978388661,-34.9999975552785,0.0683536555146997,1.05705555555556,0.0646642034616384,0.86,3.88,15.78
"18713033",-80.9289943471749,59.4199958495611,140.348990196736,310.499978311828,-59.2999958579433,0.240416305603427,2.49755555555556,0.0962606437597137,0.6,9.16,39.34
"18713038",-76.6959946428465,56.9499960220886,133.645990664935,332.999976740217,-38.2999973247763,0.228631192583651,2.14127777777778,0.106773252380607,1.02,7.28,32.28
"18713044",-74.019994829763,58.4999959138224,132.519990743585,292.299979583082,-42.8999970034695,0.426621091315884,3.16805555555556,0.134663387000191,1.14,9.58,47.58
"18716029",-84.098994125753,66.0199953885565,150.118989514309,313.799978081323,-72.499994935934,0.38419468444469,3.38394444444444,0.113534572080649,0.519999999999999,7.24,52.36
"18716033",-84.3719941066842,55.9499960919378,140.321990198622,370.59997411389,-59.5999958369879,0.0966379267621615,1.27105555555556,0.0760296639590414,0.6,3.14,19.08
"18716037",-84.3369941091289,55.5899961170835,139.926990226212,401.999971920631,-31.5999977927654,0.313484006326036,2.71383333333333,0.115513359820439,1.9,11.06,40.82
"18716042",-85.1529940521319,60.3199957866969,145.472989838829,250.899982474841,-50.9999964376914,0.334697209761632,2.19755555555556,0.152304322371053,1,9.9,32.16
"18716046",-82.9369942069177,46.4399967562036,129.376990963121,357.899975000973,-22.4999984283931,0.306412938514171,2.17288888888889,0.14101638610286,1.6,8.56,34.82
"18716051",-84.9689940649842,54.8099961715659,139.77899023655,360.59997481238,-30.2999978835696,0.245130350811337,2.54322222222222,0.096385738009613,1.64,10.52,38.08
"18716055",-80.670994365196,67.4699952872752,148.140989652471,337.099976453839,-54.2999962071887,0.912167747730645,4.8275,0.188952407608627,1.64,15.46,72.06
