"Sweep (n)","dV/dt max x (ms)","dV/dt max y (V/s)"
890,8.8,343.499976006805
891,8.3,330.999976879913
892,8.6,313.499978102275
893,8.3,345.4999758671
894,8.1,325.49997726409
