"Sweep (n)","Peak x (ms)","Peak y (mV)"
321,5.9,51.6499963922894
322,5.9,51.6499963922894
323,6,51.4499964062592
324,5.9,51.5999963957818
325,6,51.249996420229
326,6,51.3499964132441
327,6,51.2999964167366
328,5.9,51.2999964167366
329,5.8,51.0499964341989
330,5.9,51.249996420229
