"Sweep (n)","APD","APD value (ms)","APD value (mV)"
7,"APD 20",36.8,27.9357896887462
7,"APD 50",64.4,-1.5228270761071
7,"APD 90",112.2,-40.8691386838201
8,"APD 20",36.2,27.8808580507303
8,"APD 50",63.6,-1.44958489208591
8,"APD 90",112.2,-40.7501201347856
9,"APD 20",34.6,28.6041246179395
9,"APD 50",63.4,-1.59912101779583
9,"APD 90",115.8,-41.8792704717789
10,"APD 20",36.2,28.3386217008627
10,"APD 50",64.2,-1.42822258841307
10,"APD 90",116.8,-40.9149150488333
11,"APD 20",36.8,28.0029283574323
11,"APD 50",63.8,-1.48010246876141
11,"APD 90",113.4,-40.6158427974135
