"Sweep (n)","APD","APD value (ms)","APD value (mV)"
33,"APD 20",34,31.112669420665
33,"APD 50",67,0.698852505868787
33,"APD 90",208.4,-39.9505596258877
34,"APD 20",34,31.3049301537206
34,"APD 50",65.4,1.30310052404355
34,"APD 90",211.8,-38.912962018921
35,"APD 20",33.4,30.8135971692452
35,"APD 50",68.6,0.585937472169463
35,"APD 90",210,-39.7399883468268
36,"APD 20",33,31.4666733101007
36,"APD 50",67.6,1.31225579704619
36,"APD 90",213.4,-38.9251690495912
37,"APD 20",32.2,30.8441147459207
37,"APD 50",66.2,0.43029783112445
37,"APD 90",219.2,-40.0848369632599
