"Sweep (n)","APD","APD value (ms)","APD value (mV)"
3,"APD 20",21.6,27.9998765997647
3,"APD 50",52.6,-1.74255362817064
3,"APD 90",180.4,-41.5405253706809
4,"APD 20",23,27.8411852010522
4,"APD 50",51.4,-1.80969229685673
4,"APD 90",177.2,-41.4367656099842
5,"APD 20",19.4,27.862547504725
5,"APD 50",47.8,-1.7028807784925
5,"APD 90",178.4,-40.9545878985114
6,"APD 20",20.6,27.8320299280495
6,"APD 50",47.4,-1.74255362817064
6,"APD 90",179.8,-41.079709962881
7,"APD 20",22.6,28.0578599954482
7,"APD 50",50.8,-1.27258294736805
7,"APD 90",176.6,-40.618894555081
