"Sweep (n)","Peak x (s)","Peak y (mV)"
1,159.25,46.997068080259
2,147.7,46.7529274668551
3,154.7,46.6918923135041
4,144.2,46.4477517001002
5,142.1,46.5087868534512
6,144.3,46.6308571601531
7,139.65,45.5322243998354
8,144.95,46.5698220068021
9,146.2,46.0815407799943
10,143.55,44.9218728663255
11,144.8,45.5932595531864
12,116.05,45.1660134797295
13,150.35,45.6542947065374
14,141.15,45.4101540931334
15,133.950000000001,45.5932595531864
16,127.6,46.3256813933982
17,119.5,46.2646462400472
18,138.7,46.2646462400472
19,126.2,46.2646462400472
20,145.5,46.997068080259
21,118.950000000001,46.8139626202061
22,123,47.363279000365
23,124.8,47.7905250738219
24,126.8,48.5229469140337
25,117.6,47.4243141537159
26,126.65,47.119138386961
27,129.6,47.5463844604179
28,116.85,47.7905250738219
29,134.200000000001,47.8515602271728
30,118.75,46.6918923135041
31,120.650000000001,47.4853493070669
32,129.349999999999,47.6074196137689
33,115.6,46.5698220068021
34,127.150000000001,46.9360329269081
35,112.4,46.6308571601531
36,122.9,45.5932595531864
37,107.300000000001,46.5698220068021
38,120.549999999999,45.9594704732923
39,120.049999999999,44.4946267928686
40,128.5,45.7763650132393
41,106.6,46.0815407799943
42,124.050000000001,45.6542947065374
43,117.5,45.2880837864315
44,121.15,45.4101540931334
45,129.25,45.6542947065374
46,115.550000000001,44.9218728663255
47,125.65,45.2880837864315
48,131.299999999999,44.7998025596236
49,130.200000000001,45.5932595531864
50,124.950000000001,44.2504861794647
51,106.4,43.7622049526568
52,96.8500000000004,41.9311503521272
53,110,41.1376933585644
54,113.649999999998,40.4663066717036
55,108.799999999999,40.4052715183526
56,100.099999999999,40.4052715183526
57,112.900000000001,41.1987285119154
58,103.850000000002,41.0766582052134
59,112.299999999999,42.5415018856371
60,111.950000000001,43.029783112445
61,107.75,42.6635721923391
62,109.650000000001,41.3818339719684
63,109.549999999999,42.2363261188822
64,108.75,43.4570291859019
65,115.400000000001,43.5790994926038
66,116.099999999999,44.1894510261137
67,119.099999999999,44.7387674062726
68,121,44.8608377129745
69,107.899999999998,45.2270486330805
70,110.799999999999,45.5932595531864
71,110.400000000001,45.2270486330805
72,111.299999999999,45.2880837864315
73,105.200000000001,45.2880837864315
74,108.099999999999,44.7998025596236
75,113.25,45.4101540931334
76,113.300000000003,45.0439431730275
77,111.5,44.1284158727627
78,118.850000000002,44.1284158727627
79,103,44.8608377129745
80,114.25,44.7387674062726
81,94.0499999999993,44.2504861794647
82,110.649999999998,45.4101540931334
