"Sweep (n)","dV/dt max x (s)","dV/dt max y (V/s)"
1,3398.75,5.49316367367105
2,6528.4,5.49316367377099
2,6533.75,5.49316367377099
3,830.900000000001,10.986327347542
4,2950.1,14.0380849440814
5,829.299999999999,15.2587879826972
6,896.649999999998,15.8691395020051
7,1034.4,16.4794910213129
8,578.100000000002,15.2587879826972
9,830.649999999998,16.4794910213129
10,1078.4,15.869139502005
11,645.700000000001,14.6484364633893
12,279.900000000001,16.4794910201139
13,661.849999999999,15.2587879838073
14,1056.1,14.6484364644551
15,494.899999999994,14.6484364644551
15,495.149999999994,14.6484364644551
16,548.900000000001,14.03808494306
17,378.349999999999,7.32421823222754
18,634.300000000003,12.817381904533
19,623.199999999997,12.8173819063982
20,920.900000000001,14.0380849430599
21,589.800000000003,12.817381904533
21,590,12.817381904533
22,643.299999999996,11.5966788676937
23,258.75,8.54492127093213
24,752,11.5966788660061
25,540.900000000001,10.3759758274791
26,529.400000000001,11.5966788660061
27,1507.65,11.5966788660061
28,543.399999999994,10.9863273483413
28,543.649999999994,10.9863273483413
29,481.299999999996,10.9863273483413
30,339.199999999997,7.32421823116173
31,50.0500000000029,7.32421823116173
